,url,section,title,year,type,author
454,https://mindmodeling.org/cogsci2010/papers/0455/index.html,"Poster Session 2 (18:30, Fri Aug 13)",How does the presence of a label affect attention to other features?,2010,poster,"Perfors, Amy"
454,https://mindmodeling.org/cogsci2010/papers/0455/index.html,"Poster Session 2 (18:30, Fri Aug 13)",How does the presence of a label affect attention to other features?,2010,poster,"Navarro, Daniel"
455,https://mindmodeling.org/cogsci2010/papers/0456/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Wisdom of the Crowds in Minimum Spanning Tree Problems,2010,poster,"Yi, Sheng Kung"
455,https://mindmodeling.org/cogsci2010/papers/0456/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Wisdom of the Crowds in Minimum Spanning Tree Problems,2010,poster,"Steyvers, Mark"
455,https://mindmodeling.org/cogsci2010/papers/0456/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Wisdom of the Crowds in Minimum Spanning Tree Problems,2010,poster,"Lee, Michael"
455,https://mindmodeling.org/cogsci2010/papers/0456/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Wisdom of the Crowds in Minimum Spanning Tree Problems,2010,poster,"Dry, Matthew"
456,https://mindmodeling.org/cogsci2010/papers/0457/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Effect of Labels on Visual Attention: An Eye Tracking Study,2010,poster,"Best, Catherine"
456,https://mindmodeling.org/cogsci2010/papers/0457/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Effect of Labels on Visual Attention: An Eye Tracking Study,2010,poster,"Robinson, Christopher W."
456,https://mindmodeling.org/cogsci2010/papers/0457/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Effect of Labels on Visual Attention: An Eye Tracking Study,2010,poster,"Sloutsky, Vladimir"
457,https://mindmodeling.org/cogsci2010/papers/0458/index.html,"Poster Session 2 (18:30, Fri Aug 13)","Mental Representations of Diagrams, Views about Diagrams, and Problem Solving",2010,poster,"Manalo, Emmanuel"
457,https://mindmodeling.org/cogsci2010/papers/0458/index.html,"Poster Session 2 (18:30, Fri Aug 13)","Mental Representations of Diagrams, Views about Diagrams, and Problem Solving",2010,poster,"Uesaka, Yuri"
457,https://mindmodeling.org/cogsci2010/papers/0458/index.html,"Poster Session 2 (18:30, Fri Aug 13)","Mental Representations of Diagrams, Views about Diagrams, and Problem Solving",2010,poster,"Yano, Yoshio"
458,https://mindmodeling.org/cogsci2010/papers/0459/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Metacognitive Judgments of Improvement are Uncorrelated with Learning Rate.,2010,poster,"Townsend, Corinne"
458,https://mindmodeling.org/cogsci2010/papers/0459/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Metacognitive Judgments of Improvement are Uncorrelated with Learning Rate.,2010,poster,"Heit, Evan"
459,https://mindmodeling.org/cogsci2010/papers/0460/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Learning to Explore the World through its Statistics:  Infants Visual Search in the A-not-B task,2010,poster,"Popick, Hanna"
459,https://mindmodeling.org/cogsci2010/papers/0460/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Learning to Explore the World through its Statistics:  Infants Visual Search in the A-not-B task,2010,poster,"Ramscar, Michael"
459,https://mindmodeling.org/cogsci2010/papers/0460/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Learning to Explore the World through its Statistics:  Infants Visual Search in the A-not-B task,2010,poster,"Kirkham, Natasha"
460,https://mindmodeling.org/cogsci2010/papers/0461/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Impact of Collective Opinion on Online Judgment,2010,poster,"Sakamoto, Yasuaki"
461,https://mindmodeling.org/cogsci2010/papers/0462/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Enhancing Acquisition of Intuition versus Planning in Problem Solving,2010,poster,"Chen, Dawn"
461,https://mindmodeling.org/cogsci2010/papers/0462/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Enhancing Acquisition of Intuition versus Planning in Problem Solving,2010,poster,"Holyoak, Keith"
462,https://mindmodeling.org/cogsci2010/papers/0463/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Infants expect others to help one another achieve a goal,2010,poster,"Lee, Woo-Yeol"
462,https://mindmodeling.org/cogsci2010/papers/0463/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Infants expect others to help one another achieve a goal,2010,poster,"Kim, Eun Young"
462,https://mindmodeling.org/cogsci2010/papers/0463/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Infants expect others to help one another achieve a goal,2010,poster,"Won, Jeong-Ae"
462,https://mindmodeling.org/cogsci2010/papers/0463/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Infants expect others to help one another achieve a goal,2010,poster,"Lee, Yoonha"
462,https://mindmodeling.org/cogsci2010/papers/0463/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Infants expect others to help one another achieve a goal,2010,poster,"Kim, Yoon"
463,https://mindmodeling.org/cogsci2010/papers/0464/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Priming Effects on Event Types Classiﬁcation: Effects of Word and Picture Stimuli,2010,poster,"Zarcone, Alessandra"
463,https://mindmodeling.org/cogsci2010/papers/0464/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Priming Effects on Event Types Classiﬁcation: Effects of Word and Picture Stimuli,2010,poster,"Lenci, Alessandro"
464,https://mindmodeling.org/cogsci2010/papers/0465/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Motor Effects in Rating Lines Length Using a Dichotomous Scale,2010,poster,"Laskin, Lyuben"
465,https://mindmodeling.org/cogsci2010/papers/0466/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Role of Event Knowledge in Comprehending Synesthetic Metaphors,2010,poster,"Nakamura, Tetsuaki"
465,https://mindmodeling.org/cogsci2010/papers/0466/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Role of Event Knowledge in Comprehending Synesthetic Metaphors,2010,poster,"Sakamoto, Maki"
465,https://mindmodeling.org/cogsci2010/papers/0466/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Role of Event Knowledge in Comprehending Synesthetic Metaphors,2010,poster,"Utsumi, Akira"
466,https://mindmodeling.org/cogsci2010/papers/0467/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Simple Pointing to Objects may Facilitate Remembering,2010,poster,"Petkov, Georgi"
466,https://mindmodeling.org/cogsci2010/papers/0467/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Simple Pointing to Objects may Facilitate Remembering,2010,poster,"Nikolova, Prolet"
467,https://mindmodeling.org/cogsci2010/papers/0468/index.html,"Poster Session 2 (18:30, Fri Aug 13)",A Bayesian Antidote Against Strategy Sprawl,2010,poster,"Scheibehenne, Benjamin"
467,https://mindmodeling.org/cogsci2010/papers/0468/index.html,"Poster Session 2 (18:30, Fri Aug 13)",A Bayesian Antidote Against Strategy Sprawl,2010,poster,"Rieskamp, Jörg"
468,https://mindmodeling.org/cogsci2010/papers/0469/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Meaning Representation in Natural Language Categorization,2010,poster,"Fountain, Trevor"
468,https://mindmodeling.org/cogsci2010/papers/0469/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Meaning Representation in Natural Language Categorization,2010,poster,"Lapata, Mirella"
469,https://mindmodeling.org/cogsci2010/papers/0470/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Temporal Chunk Signal Reflecting Five Hierarchical Levels in Writing Sentences,2010,poster,"van Genuchten, Erlijn"
469,https://mindmodeling.org/cogsci2010/papers/0470/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Temporal Chunk Signal Reflecting Five Hierarchical Levels in Writing Sentences,2010,poster,"Cheng, P. C-H."
470,https://mindmodeling.org/cogsci2010/papers/0471/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Emotion in Good Luck and Bad Luck: Predictions from Simplicity Theory,2010,poster,"Dessalles, Jean-Louis"
471,https://mindmodeling.org/cogsci2010/papers/0472/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Scan Patterns on Visual Scenes predict Sentence Production,2010,poster,"Coco, Moreno I."
471,https://mindmodeling.org/cogsci2010/papers/0472/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Scan Patterns on Visual Scenes predict Sentence Production,2010,poster,"Keller, Frank"
472,https://mindmodeling.org/cogsci2010/papers/0473/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Modulation of motor-meaning congruity effects for valenced words,2010,poster,"Brookshire, Geoffrey"
472,https://mindmodeling.org/cogsci2010/papers/0473/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Modulation of motor-meaning congruity effects for valenced words,2010,poster,"Ivry, Richard"
472,https://mindmodeling.org/cogsci2010/papers/0473/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Modulation of motor-meaning congruity effects for valenced words,2010,poster,"Casasanto, Daniel"
473,https://mindmodeling.org/cogsci2010/papers/0474/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Does micro-variability make models more complex? A comparison between diffusive and linear evidence accumulation,2010,poster,"Donkin, Christopher"
473,https://mindmodeling.org/cogsci2010/papers/0474/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Does micro-variability make models more complex? A comparison between diffusive and linear evidence accumulation,2010,poster,"Shiffrin, Richard"
473,https://mindmodeling.org/cogsci2010/papers/0474/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Does micro-variability make models more complex? A comparison between diffusive and linear evidence accumulation,2010,poster,"Brown, Scott"
473,https://mindmodeling.org/cogsci2010/papers/0474/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Does micro-variability make models more complex? A comparison between diffusive and linear evidence accumulation,2010,poster,"Heathcote, Andrew"
474,https://mindmodeling.org/cogsci2010/papers/0475/index.html,"Poster Session 2 (18:30, Fri Aug 13)","SELF-ORGANIZATION, EMBODIED COGNITION AND THE BOUNDED RATIONALITY CONCEPT",2010,poster,"Bizzotto, Maria Luisa"
475,https://mindmodeling.org/cogsci2010/papers/0476/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Role of Inhibition in Theory of Mind Performance: Evidence for a Non-Modular View of Theory of Mind,2010,poster,"Byom, Lindsey Frederixon"
475,https://mindmodeling.org/cogsci2010/papers/0476/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Role of Inhibition in Theory of Mind Performance: Evidence for a Non-Modular View of Theory of Mind,2010,poster,"Kaushanskaya, Margarita"
476,https://mindmodeling.org/cogsci2010/papers/0477/index.html,"Poster Session 2 (18:30, Fri Aug 13)",An ACT-R List Learning Representation for Training Prediction,2010,poster,"Matessa, Michael"
477,https://mindmodeling.org/cogsci2010/papers/0478/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Eye Movements During Mental Imagery are Not Reenactments of Perception,2010,poster,"Johansson, Roger"
477,https://mindmodeling.org/cogsci2010/papers/0478/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Eye Movements During Mental Imagery are Not Reenactments of Perception,2010,poster,"Holsanova, Jana"
477,https://mindmodeling.org/cogsci2010/papers/0478/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Eye Movements During Mental Imagery are Not Reenactments of Perception,2010,poster,"Holmqvist, Kenneth"
478,https://mindmodeling.org/cogsci2010/papers/0479/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Role of Vagueness in the Numerical Translation of Verbal Probabilities:  A Fuzzy Approach,2010,poster,"Bocklisch, Franziska"
478,https://mindmodeling.org/cogsci2010/papers/0479/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Role of Vagueness in the Numerical Translation of Verbal Probabilities:  A Fuzzy Approach,2010,poster,"Bocklisch, Steffen F."
478,https://mindmodeling.org/cogsci2010/papers/0479/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Role of Vagueness in the Numerical Translation of Verbal Probabilities:  A Fuzzy Approach,2010,poster,"Baumann, Martin R. K."
478,https://mindmodeling.org/cogsci2010/papers/0479/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Role of Vagueness in the Numerical Translation of Verbal Probabilities:  A Fuzzy Approach,2010,poster,"Scholz, Agnes"
478,https://mindmodeling.org/cogsci2010/papers/0479/index.html,"Poster Session 2 (18:30, Fri Aug 13)",The Role of Vagueness in the Numerical Translation of Verbal Probabilities:  A Fuzzy Approach,2010,poster,"Krems, Josef"
479,https://mindmodeling.org/cogsci2010/papers/0480/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Selective attention and development of categorization: An eye tracking study,2010,poster,"Yao, Xin"
479,https://mindmodeling.org/cogsci2010/papers/0480/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Selective attention and development of categorization: An eye tracking study,2010,poster,"Sloutsky, Vladimir"
480,https://mindmodeling.org/cogsci2010/papers/0481/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Eye-Movements of Dyslexic Children Reading in Regular Orthography: Exploring Word Frequency and Length Effects,2010,poster,"Hristova, Evgenia"
480,https://mindmodeling.org/cogsci2010/papers/0481/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Eye-Movements of Dyslexic Children Reading in Regular Orthography: Exploring Word Frequency and Length Effects,2010,poster,"Gerganov, Alexander"
480,https://mindmodeling.org/cogsci2010/papers/0481/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Eye-Movements of Dyslexic Children Reading in Regular Orthography: Exploring Word Frequency and Length Effects,2010,poster,"Todorova, Ekaterina"
480,https://mindmodeling.org/cogsci2010/papers/0481/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Eye-Movements of Dyslexic Children Reading in Regular Orthography: Exploring Word Frequency and Length Effects,2010,poster,"Georgieva, Severina"
481,https://mindmodeling.org/cogsci2010/papers/0482/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Mathematical reasoning with higher-order anti-unifcation,2010,poster,"Guhe, Markus"
481,https://mindmodeling.org/cogsci2010/papers/0482/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Mathematical reasoning with higher-order anti-unifcation,2010,poster,"Pease, Alison"
481,https://mindmodeling.org/cogsci2010/papers/0482/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Mathematical reasoning with higher-order anti-unifcation,2010,poster,"Smaill, Alan"
481,https://mindmodeling.org/cogsci2010/papers/0482/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Mathematical reasoning with higher-order anti-unifcation,2010,poster,"Schmidt, Martin"
481,https://mindmodeling.org/cogsci2010/papers/0482/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Mathematical reasoning with higher-order anti-unifcation,2010,poster,"Gust, Helmar"
481,https://mindmodeling.org/cogsci2010/papers/0482/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Mathematical reasoning with higher-order anti-unifcation,2010,poster,"Kühnberger, Kai-Uwe"
481,https://mindmodeling.org/cogsci2010/papers/0482/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Mathematical reasoning with higher-order anti-unifcation,2010,poster,"Krumnack, Ulf"
482,https://mindmodeling.org/cogsci2010/papers/0483/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Head and Hand Movements in the Orchestration of Dialogue,2010,poster,"Battersby, Stuart"
482,https://mindmodeling.org/cogsci2010/papers/0483/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Head and Hand Movements in the Orchestration of Dialogue,2010,poster,"Healey, Patrick"
483,https://mindmodeling.org/cogsci2010/papers/0484/index.html,"Poster Session 2 (18:30, Fri Aug 13)",Tracking Lexical and Syntactic Alignment in Conversation,2010,poster,"Howes, Christine"
